GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sun Oct 29 17:57:49 EDT 2017,29-Oct-2017 17:57:49.067,-76.18161139,36.8458477,25.5,3.0,-25.200000762939453,89.5,-0.42137951,8.50420475,3.06457806,-0.03383053,-,21.96078491,-0.03768994,-,-,60.79999924,52.54254913,1973,-,-82.6771698,36.84584808,-76.18161011,13.33333397,57.04187393,56.54477692,29.16025734
Sun Oct 29 17:57:51 EDT 2017,29-Oct-2017 17:57:50.891,-76.1810313,36.84584977,26.0,4.0,-25.700000762939453,89.9,-0.2681506,8.88727665,3.75410819,0.00282961,-,16.86274529,-0.04557114,-,-,60.79999924,52.54811478,1993,-,-84.31758881,36.84584808,-76.18103027,7.45098066,58.16034317,57.16614914,29.89492607
Sun Oct 29 17:57:53 EDT 2017,29-Oct-2017 17:57:52.726,-76.1804519,36.84584745,25.5,4.0,-26.100000381469727,89.5,-0.19153613,8.84896946,3.52426481,0.00071118,-,17.25490189,-0.01397553,-,-,60.79999924,52.55291748,1942,-,-85.62992096,36.84584808,-76.18045044,7.84313726,57.04187393,56.54477692,29.89492607
Sun Oct 29 17:57:54 EDT 2017,29-Oct-2017 17:57:54.552,-76.18018277,36.8458516,25.25,3.0,-27.0,89.8,-0.42137951,8.84896946,3.37103605,-0.014772,-,16.47058868,-0.03344187,-,-,60.79999924,52.55696106,1940,-,-88.58267975,36.8458519,-76.18018341,7.45098066,56.48263931,55.92340851,-
Sun Oct 29 17:57:56 EDT 2017,29-Oct-2017 17:57:56.566,-76.17962532,36.84585406,24.75,3.0,-27.100000381469727,89.6,-0.2681506,9.53849983,2.87304211,0.03484124,-,25.09803963,0.01618825,-,-,60.79999924,52.56100082,1927,-,-88.91075897,36.84585571,-76.17962646,16.47058868,55.36417389,55.92340851,-
Sun Oct 29 17:57:58 EDT 2017,29-Oct-2017 17:57:58.390,-76.17906706,36.84585627,25.0,4.0,-27.799999237060547,89.6,-0.34476504,9.11711979,2.98796368,0.03244737,-,22.35294151,-0.02102641,-,-,60.79999924,52.5657692,1960,-,-91.20734406,36.84585571,-76.17906952,13.72549057,55.92340851,56.54477692,26.91358376
Sun Oct 29 17:58:00 EDT 2017,29-Oct-2017 17:58:00.252,-76.17848802,36.84585522,25.75,4.0,-27.799999237060547,90.2,-0.61291564,9.19373417,3.02627087,0.0076226,-,22.74509811,0.00553892,-,-,60.79999924,52.57052994,1987,-,-91.20734406,36.84585571,-76.17848969,13.72549057,57.60110855,56.54477692,26.91358376
Sun Oct 29 17:58:02 EDT 2017,29-Oct-2017 17:58:02.096,-76.17791659,36.84584182,25.5,4.0,-28.399999618530273,91.5,-0.19153613,9.15542698,3.21780705,0.00843203,-,23.13725471,-0.04078693,-,-,60.79999924,52.57527924,1984,-,-93.17584991,36.84584045,-76.17791748,14.90196133,57.04187393,56.54477692,-
Sun Oct 29 17:58:04 EDT 2017,29-Oct-2017 17:58:03.932,-76.17733988,36.84583237,26.0,4.0,-28.0,92.9,0.03830723,8.81066227,3.21780705,-0.02483767,-,21.56862831,-0.043511,-,-,60.79999924,52.58075333,1999,-,-91.86351776,36.84583282,-76.17733765,14.90196133,58.16034317,57.16614914,29.12890053
Sun Oct 29 17:58:06 EDT 2017,29-Oct-2017 17:58:05.756,-76.17675969,36.8458135,25.5,4.0,-27.899999618530273,94.0,-0.11492168,9.27034855,3.37103605,0.02459735,-,16.86274529,-0.0287174,-,-,60.79999924,52.58621979,1983,-,-91.53543091,36.84581375,-76.17675781,7.45098066,57.04187393,57.16614914,29.12890053
Sun Oct 29 17:58:08 EDT 2017,29-Oct-2017 17:58:07.604,-76.17620111,36.84577573,25.25,4.0,-29.5,95.6,0.45968673,9.11711979,2.9113493,-0.00427133,-,23.13725471,-0.01385179,-,-,60.79999924,52.59093094,1955,-,-96.78477478,36.8457756,-76.17620087,14.50980377,56.48263931,56.54477692,-
Sun Oct 29 17:58:09 EDT 2017,29-Oct-2017 17:58:09.467,-76.175952,36.84575354,25.25,3.0,-32.20000076293945,96.6,0,9.73003578,3.14119267,0.00926268,-,23.52941132,0.04261025,-,-,60.79999924,52.59563446,1970,-,-105.64304352,36.84575272,-76.1759491,14.90196133,56.48263931,56.54477692,-
Sun Oct 29 17:58:11 EDT 2017,29-Oct-2017 17:58:11.282,-76.17538109,36.84569133,25.5,3.0,-32.70000076293945,97.9,0.11492168,9.11711979,3.14119267,0.00205433,-,23.13725471,-0.0166098,-,-,60.79999924,52.60032272,1977,-,-107.28347015,36.84569168,-76.17538452,15.29411793,57.04187393,56.54477692,-
Sun Oct 29 17:58:13 EDT 2017,29-Oct-2017 17:58:13.126,-76.17482348,36.84561834,25.5,3.0,-31.799999237060547,99.3,-0.49799395,8.88727665,3.37103605,-0.00361847,-,17.25490189,-0.02941674,-,-,60.79999924,52.60500336,1963,-,-104.33070374,36.8456192,-76.17481995,7.84313726,57.04187393,56.54477692,-
Sun Oct 29 17:58:15 EDT 2017,29-Oct-2017 17:58:14.943,-76.17426721,36.84554124,25.0,3.0,-31.799999237060547,100.4,0.34476504,9.00219822,3.33272886,-0.00184673,-,20.3921566,-0.02051219,-,-,60.79999924,52.60893631,1937,-,-104.33070374,36.84554291,-76.17427063,11.37254906,55.92340851,55.92340851,-
Sun Oct 29 17:58:17 EDT 2017,29-Oct-2017 17:58:16.763,-76.17372339,36.84545414,25.0,3.0,-31.399999618530273,102.4,-0.15322891,8.84896946,3.17949986,-0.02237695,-,20.3921566,-0.04104944,-,-,60.79999924,52.61212158,1923,-,-103.01837158,36.84545517,-76.17372131,11.37254906,55.92340851,55.30203629,-
Sun Oct 29 17:58:18 EDT 2017,29-Oct-2017 17:58:18.572,-76.17345032,36.84540279,24.75,3.0,-31.700000762939453,102.6,0.34476504,9.0788126,3.06457806,-0.0036003,-,21.17647171,-0.02226633,-,-,60.79999924,52.61530304,1917,-,-104.00262451,36.84540176,-76.17344666,12.94117641,55.36417389,55.30203629,-
Sun Oct 29 17:58:20 EDT 2017,29-Oct-2017 17:58:20.406,-76.17291384,36.84529626,24.75,3.0,-31.299999237060547,105.1,0.03830723,8.46589756,3.10288548,-0.01974524,-,21.17647171,-0.080553,-,-,60.79999924,52.61774063,1967,-,-102.69028473,36.84529495,-76.1729126,13.72549057,55.36417389,54.68066406,-
Sun Oct 29 17:58:22 EDT 2017,29-Oct-2017 17:58:22.248,-76.17237551,36.84516835,24.75,3.0,-31.799999237060547,106.6,-0.19153613,8.6957407,2.79642749,-0.04967141,-,20,-0.06835324,-,-,60.79999924,52.62090683,1910,-,-104.33070374,36.84516907,-76.17237854,10.98039246,55.36417389,55.30203629,29.84663773
Sun Oct 29 17:58:24 EDT 2017,29-Oct-2017 17:58:24.065,-76.17185309,36.84504327,24.5,3.0,-31.799999237060547,107.9,0.22984336,8.88727665,3.21780705,0.00566342,-,19.6078434,-0.03589192,-,-,60.79999924,52.62333679,1902,-,-104.33070374,36.84504318,-76.17185211,10.98039246,54.80493546,54.68066406,29.84663773
Sun Oct 29 17:58:26 EDT 2017,29-Oct-2017 17:58:25.883,-76.17133808,36.84490128,24.5,5.0,-31.799999237060547,109.1,-0.07661445,8.88727665,2.87304211,-0.01148773,-,22.74509811,-0.04753961,-,-,60.79999924,52.6257515,1890,-,-104.33070374,36.84490204,-76.17134094,14.11764717,54.80493546,54.68066406,-
Sun Oct 29 17:58:28 EDT 2017,29-Oct-2017 17:58:27.698,-76.17083171,36.84474733,24.5,5.0,-32.5,110.6,0.11492168,8.92558384,2.94965649,-0.0226872,-,21.56862831,-0.03010872,-,-,60.79999924,52.62817001,1900,-,-106.62729645,36.84474564,-76.17082977,11.76470566,54.80493546,54.68066406,-
Sun Oct 29 17:58:29 EDT 2017,29-Oct-2017 17:58:29.535,-76.17058207,36.84466226,24.5,3.0,-33.099998474121094,111.8,0.15322891,9.04050541,3.25611424,-0.01040217,-,20.7843132,-0.02002938,-,-,60.79999924,52.63057709,1890,-,-108.59579468,36.84466171,-76.17058563,11.76470566,54.80493546,54.68066406,-
Sun Oct 29 17:58:31 EDT 2017,29-Oct-2017 17:58:31.344,-76.17009078,36.84449625,24.25,3.0,-33.400001525878906,113.5,-0.22984336,8.81066227,3.21780705,-0.01108027,-,22.74509811,-0.04323186,-,-,60.79999924,52.63225174,1886,-,-109.58005524,36.84449768,-76.17008972,14.50980377,54.24570084,54.05929184,-
Sun Oct 29 17:58:33 EDT 2017,29-Oct-2017 17:58:33.146,-76.16960563,36.84431676,24.25,3.0,-33.900001525878906,114.8,-0.22984336,9.23204136,3.21780705,0.01588607,-,20.3921566,-0.02410961,-,-,60.79999924,52.63392258,1888,-,-111.22047424,36.84431839,-76.16960907,11.76470566,54.24570084,54.05929184,-
Sun Oct 29 17:58:35 EDT 2017,29-Oct-2017 17:58:34.964,-76.16912794,36.84412802,24.0,3.0,-33.79999923706055,116.9,-0.07661445,9.46188545,3.14119267,0.03530639,-,20.7843132,-0.06913967,-,-,60.79999924,52.6355896,1876,-,-110.89238739,36.84412766,-76.16912842,10.98039246,53.68646622,54.05929184,-
Sun Oct 29 17:58:37 EDT 2017,29-Oct-2017 17:58:36.765,-76.16866043,36.84393133,24.25,3.0,-34.29999923706055,118.7,-0.30645782,9.00219822,2.94965649,-0.01177558,-,23.52941132,-0.02255514,-,-,60.79999924,52.63725281,1890,-,-112.5328064,36.84393311,-76.16866302,15.29411793,54.24570084,54.05929184,-
Sun Oct 29 17:58:38 EDT 2017,29-Oct-2017 17:58:38.583,-76.16842386,36.84381966,24.5,3.0,-34.0,119.6,0.2681506,9.15542698,3.17949986,0.00732946,-,22.35294151,-0.01133289,-,-,60.79999924,52.6389122,1895,-,-111.54855347,36.84381866,-76.16842651,14.50980377,54.80493546,54.05929184,-
Sun Oct 29 17:58:40 EDT 2017,29-Oct-2017 17:58:40.402,-76.16794745,36.84359902,24.5,3.0,-33.70000076293945,121.1,-0.2681506,9.00219822,3.17949986,0.01223572,-,21.96078491,-0.02607387,-,-,60.79999924,52.64129257,1908,-,-110.56430817,36.84359741,-76.16794586,12.94117641,54.80493546,54.68066406,29.62340164
Sun Oct 29 17:58:42 EDT 2017,29-Oct-2017 17:58:42.245,-76.16748699,36.84336374,24.5,4.0,-33.400001525878906,122.5,-0.07661445,8.50420475,3.63918662,-0.03803754,-,16.47058868,-0.03436584,-,-,60.79999924,52.64366913,1896,-,-109.58005524,36.84336472,-76.1674881,7.45098066,54.80493546,54.68066406,29.62340164
Sun Oct 29 17:58:44 EDT 2017,29-Oct-2017 17:58:44.048,-76.16704146,36.84311251,24.0,3.0,-33.20000076293945,124.0,-0.07661445,9.42357826,2.9113493,0.03021028,-,25.49019623,0.00578168,-,-,60.79999924,52.64531326,1876,-,-108.92388916,36.84311295,-76.16703796,16.86274529,53.68646622,54.05929184,-
Sun Oct 29 17:58:46 EDT 2017,29-Oct-2017 17:58:45.865,-76.16658784,36.84285533,24.25,4.0,-32.0,124.7,0.11492168,8.73404789,2.98796368,-0.03994769,-,23.92156982,-0.05862617,-,-,60.79999924,52.64767838,1919,-,-104.98687744,36.84285355,-76.16658783,16.86274529,54.24570084,54.68066406,29.56707001
Sun Oct 29 17:58:48 EDT 2017,29-Oct-2017 17:58:47.713,-76.16614276,36.84256745,24.5,3.0,-30.299999237060547,126.3,0.03830723,9.23204136,3.17949986,0.00139196,-,21.96078491,-0.04327971,-,-,60.79999924,52.65003586,1924,-,-99.40944672,36.84256744,-76.16614532,13.33333397,54.80493546,54.68066406,29.56707001
Sun Oct 29 17:58:49 EDT 2017,29-Oct-2017 17:58:49.547,-76.16592017,36.84243653,24.5,3.0,-30.0,126.6,-0.11492168,9.46188545,3.29442143,0.04037255,-,21.96078491,-0.03515625,-,-,60.79999924,52.65238571,1938,-,-98.42519379,36.84243774,-76.16591644,13.33333397,54.80493546,54.68066406,-
Sun Oct 29 17:58:51 EDT 2017,29-Oct-2017 17:58:51.354,-76.16547765,36.84216103,24.5,3.0,-27.899999618530273,126.8,-0.03830723,9.34696388,3.25611424,0.05254298,-,18.4313736,0.00931035,-,-,60.79999924,52.65473938,1904,-,-91.53543091,36.84215927,-76.16547394,11.76470566,54.80493546,54.68066406,-
Sun Oct 29 17:58:53 EDT 2017,29-Oct-2017 17:58:53.187,-76.16503915,36.8418917,24.0,3.0,-27.0,126.9,-0.15322891,9.15542698,3.29442143,0.01097929,-,21.17647171,-0.00768184,-,-,60.79999924,52.65564346,1863,-,-88.58267975,36.84189224,-76.16503906,10.98039246,53.68646622,53.43792343,-
Sun Oct 29 17:58:55 EDT 2017,29-Oct-2017 17:58:55.006,-76.16461127,36.84162522,23.25,3.0,-25.600000381469727,127.1,-0.19153613,9.34696388,3.10288548,0.01463777,-,21.96078491,0.00446093,-,-,60.79999924,52.65582657,1823,-,-83.98950195,36.84162521,-76.16461182,13.72549057,52.00876617,52.81655121,-
Sun Oct 29 17:58:57 EDT 2017,29-Oct-2017 17:58:56.823,-76.16419114,36.8413769,23.0,3.0,-25.0,127.2,-0.38307226,9.04050541,2.94965649,-0.01084256,-,21.17647171,-0.02951107,-,-,60.79999924,52.65457916,1792,-,-82.02099609,36.84137726,-76.1641922,13.33333397,51.44953156,51.57381058,-
Sun Oct 29 17:58:59 EDT 2017,29-Oct-2017 17:58:58.650,-76.1637905,36.84111806,22.0,3.0,-23.200000762939453,127.4,-0.30645782,8.84896946,3.21780705,-0.02066851,-,17.64705849,-0.03934043,-,-,60.79999924,52.65261841,1758,-,-76.11548615,36.84111786,-76.16378784,7.45098066,49.21259689,50.95243835,-
Sun Oct 29 17:59:00 EDT 2017,29-Oct-2017 17:59:00.502,-76.16359409,36.8410015,21.75,3.0,-23.700000762939453,127.1,-0.72783732,8.73404789,2.83473492,-0.00750944,-,21.56862831,-0.06070322,-,-,60.79999924,52.64851761,1694,-,-77.75590515,36.8409996,-76.16359711,10.58823586,48.65336227,49.0883255,-
Sun Oct 29 17:59:02 EDT 2017,29-Oct-2017 17:59:02.280,-76.16320482,36.84077279,21.5,3.0,-22.700000762939453,124.4,1.22583127,7.58483076,1.49398184,-0.18312526,-,27.45098114,-0.20185265,-,-,60.79999924,52.64299393,1742,-,-74.47506714,36.84077454,-76.16320801,18.8235302,48.09413147,47.84558105,-
Sun Oct 29 17:59:04 EDT 2017,29-Oct-2017 17:59:04.507,-76.16280715,36.84054801,22.25,3.0,-22.200000762939453,125.9,0.76614451,8.77235508,2.60489154,-0.03785509,-,27.45098114,-0.00546225,-,-,60.79999924,52.6389122,1731,-,-72.83464813,36.84054947,-76.16280365,18.8235302,49.77183151,49.0883255,60.10879135
Sun Oct 29 17:59:07 EDT 2017,29-Oct-2017 17:59:07.413,-76.16217222,36.84016321,24.0,3.0,-20.299999237060547,126.5,0.34476504,8.73404789,2.94965649,-0.04062033,-,27.45098114,-0.05929909,-,-,60.79999924,52.6389122,1902,-,-66.6010437,36.84016418,-76.16217041,18.8235302,53.68646622,53.43792343,60.10879135
Sun Oct 29 17:59:09 EDT 2017,29-Oct-2017 17:59:08.929,-76.161743,36.83990864,24.0,3.0,-18.899999618530273,126.9,-0.11492168,9.0788126,3.06457806,-0.00416207,-,21.96078491,-0.01916559,-,-,60.79999924,52.63983154,1873,-,-62.00787354,36.8399086,-76.16174316,13.72549057,53.68646622,53.43792343,-
Sun Oct 29 17:59:11 EDT 2017,29-Oct-2017 17:59:10.729,-76.16131211,36.83964622,24.0,3.0,-18.799999237060547,127.2,-0.15322891,9.50019264,3.25611424,0.00766267,-,21.17647171,0.02044385,-,-,60.79999924,52.64074326,1888,-,-61.67978668,36.83964539,-76.16131592,12.54901981,53.68646622,53.43792343,-
Sun Oct 29 17:59:12 EDT 2017,29-Oct-2017 17:59:12.530,-76.16109431,36.83951529,24.0,3.0,-19.100000381469727,126.9,0.19153613,8.88727665,2.9113493,-0.02748859,-,22.74509811,-0.04616285,-,-,60.79999924,52.64236832,1879,-,-62.66404343,36.83951569,-76.16109467,14.50980377,53.68646622,54.05929184,30.21923828
Sun Oct 29 17:59:14 EDT 2017,29-Oct-2017 17:59:14.301,-76.16065498,36.83925092,24.5,3.0,-19.700000762939453,127.3,-0.22984336,8.73404789,3.715801,-0.01317149,-,16.86274529,-0.03184084,-,-,60.79999924,52.64469528,1927,-,-64.63254547,36.83925247,-76.16065216,7.45098066,54.80493546,54.68066406,30.09016991
Sun Oct 29 17:59:16 EDT 2017,29-Oct-2017 17:59:16.111,-76.1602133,36.83898798,24.25,3.0,-20.700000762939453,126.8,-0.19153613,9.27034855,3.44765043,0.01093958,-,18.4313736,0.0247264,-,-,60.79999924,52.64631271,1867,-,-67.91339111,36.83898926,-76.16020966,7.45098066,54.24570084,54.05929184,30.09016991
Sun Oct 29 17:59:18 EDT 2017,29-Oct-2017 17:59:17.945,-76.15976487,36.83872712,24.5,3.0,-21.0,127.2,0.38307226,8.84896946,3.10288548,-0.02431953,-,21.96078491,-0.02279709,-,-,60.79999924,52.64792633,1889,-,-68.89763641,36.83872604,-76.15976715,13.33333397,54.80493546,54.05929184,-
Sun Oct 29 17:59:20 EDT 2017,29-Oct-2017 17:59:19.751,-76.15932275,36.83845306,24.75,3.0,-21.200000762939453,129.1,0.76614451,9.27034855,3.25611424,-0.00865197,-,19.6078434,-0.02086277,-,-,60.79999924,52.65023804,1906,-,-69.55381012,36.83845139,-76.15932465,10.58823586,55.36417389,54.68066406,29.55725861
Sun Oct 29 17:59:21 EDT 2017,29-Oct-2017 17:59:21.560,-76.15910289,36.83831262,24.75,3.0,-21.399999618530273,129.1,-0.99598789,8.81066227,3.02627087,-0.0259546,-,24.31372643,-0.02403143,-,-,60.79999924,52.65325546,1919,-,-70.2099762,36.83831406,-76.15910339,14.90196133,55.36417389,55.30203629,30.01849365
Sun Oct 29 17:59:23 EDT 2017,29-Oct-2017 17:59:23.422,-76.15865597,36.83804129,25.25,3.0,-22.299999237060547,127.1,0.11492168,9.19373417,2.94965649,-0.03921431,-,21.17647171,-0.01536158,-,-,60.79999924,52.65697098,1979,-,-73.16272736,36.8380394,-76.15865326,12.54901981,56.48263931,55.92340851,29.11394882
Sun Oct 29 17:59:25 EDT 2017,29-Oct-2017 17:59:25.235,-76.15820258,36.83777254,25.5,3.0,-21.700000762939453,127.2,-0.2681506,8.81066227,3.44765043,-0.01616961,-,19.6078434,0.04974246,-,-,60.79999924,52.6620903,1972,-,-71.19422913,36.83777237,-76.15820312,9.4117651,57.04187393,57.16614914,59.05524826
Sun Oct 29 17:59:27 EDT 2017,29-Oct-2017 17:59:27.044,-76.15775393,36.83749191,25.75,3.0,-22.799999237060547,127.1,0.15322891,8.23605347,3.29442143,-0.01037658,-,18.03921509,-0.02981772,-,-,60.79999924,52.66719437,1972,-,-74.80314636,36.83749008,-76.15775299,12.15686321,57.60110855,57.16614914,59.05524826
Sun Oct 29 17:59:29 EDT 2017,29-Oct-2017 17:59:28.846,-76.15729585,36.83721525,25.5,3.0,-22.299999237060547,126.8,0,9.46188545,3.29442143,0.04030544,-,17.25490189,0.01192993,-,-,60.79999924,52.6722908,1970,-,-73.16272736,36.83721542,-76.15729523,7.84313726,57.04187393,57.16614914,-
Sun Oct 29 17:59:31 EDT 2017,29-Oct-2017 17:59:30.690,-76.15683494,36.83693411,25.0,3.0,-22.0,126.0,-0.34476504,9.04050541,3.52426481,0.00071863,-,16.86274529,-0.03757102,-,-,60.79999924,52.67667389,1962,-,-72.17847443,36.83693314,-76.15683746,7.45098066,55.92340851,56.54477692,-
Sun Oct 29 17:59:32 EDT 2017,29-Oct-2017 17:59:32.498,-76.15661091,36.83679647,25.0,3.0,-21.899999618530273,125.4,-1.11090958,8.92558384,3.37103605,-0.00185448,-,19.2156868,-0.03010872,-,-,60.79999924,52.68034363,1933,-,-71.8503952,36.83679581,-76.15660858,9.8039217,55.92340851,55.92340851,-
Sun Oct 29 17:59:34 EDT 2017,29-Oct-2017 17:59:34.325,-76.15615622,36.83654412,24.75,3.0,-23.5,122.2,-0.38307226,8.61912632,3.29442143,-0.0032477,-,22.74509811,-0.04172593,-,-,60.79999924,52.68330002,1949,-,-77.09973907,36.83654404,-76.15615845,14.90196133,55.36417389,55.30203629,-
Sun Oct 29 17:59:36 EDT 2017,29-Oct-2017 17:59:36.110,-76.15568504,36.83631352,24.75,3.0,-24.899999618530273,119.5,-0.03830723,8.54251194,3.06457806,-0.05585623,-,22.74509811,-0.03505346,-,-,60.79999924,52.68625259,1926,-,-81.69290924,36.83631516,-76.15568542,14.11764717,55.36417389,55.30203629,-
Sun Oct 29 17:59:38 EDT 2017,29-Oct-2017 17:59:37.921,-76.15519414,36.83610586,25.0,3.0,-25.399999618530273,117.5,-0.61291564,8.84896946,2.98796368,0.01096246,-,23.92156982,0.0307542,-,-,60.79999924,52.68919754,1927,-,-83.33333588,36.83610535,-76.15519714,15.29411793,55.92340851,55.30203629,-
Sun Oct 29 17:59:40 EDT 2017,29-Oct-2017 17:59:39.737,-76.1546936,36.83591518,25.0,3.0,-26.5,114.4,-0.30645782,8.96389103,3.02627087,-0.01607484,-,24.31372643,-0.03293683,-,-,60.79999924,52.69283676,1989,-,-86.94226074,36.83591461,-76.1546936,16.07843208,55.92340851,55.92340851,29.01513672
Sun Oct 29 17:59:41 EDT 2017,29-Oct-2017 17:59:41.525,-76.1544376,36.83582806,25.25,3.0,-27.100000381469727,113.6,-0.84275901,9.23204136,3.14119267,0.01677287,-,23.52941132,-0.0018863,-,-,60.79999924,52.69716644,1977,-,-88.91075897,36.83582687,-76.1544342,15.68627453,56.48263931,56.54477692,29.9581337
Sun Oct 29 17:59:43 EDT 2017,29-Oct-2017 17:59:43.323,-76.15390596,36.83565852,25.5,3.0,-27.700000762939453,111.2,-0.76614451,8.73404789,3.21780705,-0.00623918,-,23.92156982,-0.04764375,-,-,60.79999924,52.70148087,1976,-,-90.87926483,36.83565903,-76.15390778,15.68627453,57.04187393,56.54477692,29.9581337
Sun Oct 29 17:59:45 EDT 2017,29-Oct-2017 17:59:45.142,-76.15336227,36.83550951,25.75,3.0,-28.899999618530273,109.0,-0.57460839,9.15542698,3.44765043,0.01797181,-,23.13725471,0.01029999,-,-,60.79999924,52.70648575,1995,-,-94.81626892,36.83551025,-76.15335846,14.50980377,57.60110855,57.16614914,30.0142765
Sun Oct 29 17:59:47 EDT 2017,29-Oct-2017 17:59:46.976,-76.15280707,36.83537881,25.75,3.0,-31.0,107.3,-0.65122288,9.00219822,3.33272886,-0.01185158,-,22.74509811,-0.03685784,-,-,60.79999924,52.711483,2008,-,-101.70603943,36.83538055,-76.15280914,14.50980377,57.60110855,57.16614914,30.0142765
Sun Oct 29 17:59:49 EDT 2017,29-Oct-2017 17:59:49.127,-76.15224619,36.8352667,25.25,3.0,-30.899999618530273,103.7,-0.30645782,9.04050541,3.25611424,-0.00099057,-,22.74509811,-0.01965576,-,-,60.79999924,52.71577072,1970,-,-101.37795258,36.83526611,-76.15224457,12.15686321,56.48263931,56.54477692,-
Sun Oct 29 17:59:50 EDT 2017,29-Oct-2017 17:59:50.327,-76.15196619,36.83521502,25.25,3.0,-30.799999237060547,102.5,-0.49799395,8.42759037,3.25611424,-0.05862939,-,22.35294151,-0.01922004,-,-,60.79999924,52.72005081,1995,-,-101.04986572,36.83521652,-76.15196991,13.72549057,56.48263931,56.54477692,-
Sun Oct 29 17:59:52 EDT 2017,29-Oct-2017 17:59:52.149,-76.15141316,36.83512575,25.5,3.0,-31.5,99.8,-0.5363012,8.84896946,3.29442143,-0.01692855,-,23.13725471,-0.02596421,-,-,60.79999924,52.72431564,2004,-,-103.34645844,36.83512497,-76.15141296,14.90196133,57.04187393,56.54477692,-
Sun Oct 29 17:59:54 EDT 2017,29-Oct-2017 17:59:53.952,-76.1508487,36.83506299,25.5,3.0,-31.5,97.6,-0.34476504,8.92558384,3.10288548,-0.01710254,-,21.56862831,-0.06913973,-,-,60.79999924,52.72857285,1968,-,-103.34645844,36.83506393,-76.15084839,12.94117641,57.04187393,56.54477692,-
Sun Oct 29 17:59:56 EDT 2017,29-Oct-2017 17:59:55.939,-76.15028167,36.83501121,25.5,3.0,-31.399999618530273,96.0,0.07661445,9.11711979,3.10288548,-0.00688964,-,20.7843132,-0.02386728,-,-,60.79999924,52.73351669,1972,-,-103.01837158,36.83501053,-76.15028381,12.15686321,57.04187393,57.16614914,29.99770546
Sun Oct 29 17:59:58 EDT 2017,29-Oct-2017 17:59:57.739,-76.14971314,36.83496357,25.5,3.0,-30.5,95.9,0.30645782,8.88727665,3.02627087,-0.02346718,-,22.74509811,-0.03262131,-,-,60.79999924,52.73775482,1972,-,-100.06562042,36.83496475,-76.14971161,14.90196133,57.04187393,56.54477692,29.99770546
Sun Oct 29 17:59:59 EDT 2017,29-Oct-2017 17:59:59.540,-76.14942836,36.83494003,25.5,4.0,-30.600000381469727,95.9,-0.49799395,9.19373417,3.33272886,0.0058345,-,19.6078434,-0.05585849,-,-,60.79999924,52.74267578,1973,-,-100.39369965,36.83494186,-76.14942932,10.58823586,57.04187393,57.16614914,30.38271141
Sun Oct 29 18:00:01 EDT 2017,29-Oct-2017 18:00:01.349,-76.14885894,36.83489233,25.5,3.0,-30.899999618530273,95.7,0.03830723,8.81066227,3.02627087,-0.03135848,-,21.17647171,-0.05003405,-,-,60.79999924,52.74689484,1967,-,-101.37795258,36.83489227,-76.14885712,11.37254906,57.04187393,56.54477692,30.38271141
Sun Oct 29 18:00:03 EDT 2017,29-Oct-2017 18:00:03.190,-76.14829783,36.83484434,25.25,3.0,-31.5,95.9,-0.03830723,9.30865574,2.7581203,-0.01874421,-,25.88235283,-0.08705658,-,-,60.79999924,52.75110626,1968,-,-103.34645844,36.83484268,-76.14830017,17.64705849,56.48263931,56.54477692,-
Sun Oct 29 18:00:05 EDT 2017,29-Oct-2017 18:00:05.031,-76.14772959,36.83480238,25.75,3.0,-32.099998474121094,96.2,-0.19153613,8.92558384,3.10288548,-0.01002243,-,23.92156982,-0.023797,-,-,60.79999924,52.7559967,2000,-,-105.31495667,36.83480072,-76.14772797,14.50980377,57.60110855,57.16614914,29.72456741
Sun Oct 29 18:00:07 EDT 2017,29-Oct-2017 18:00:06.872,-76.14715605,36.83475302,26.0,3.0,-32.29999923706055,95.0,0,9.15542698,3.17949986,0.00695139,-,20.7843132,-0.01171109,-,-,60.79999924,52.76156235,2000,-,-105.97112274,36.83475113,-76.14715576,12.15686321,58.16034317,57.78752136,29.41469955
Sun Oct 29 18:00:09 EDT 2017,29-Oct-2017 18:00:08.699,-76.1465766,36.83471007,25.75,3.0,-32.20000076293945,96.6,-0.07661445,8.96389103,3.40934324,-0.01385742,-,18.4313736,-0.02202446,-,-,60.79999924,52.76711655,2017,-,-105.64304352,36.83470917,-76.14657593,10.98039246,57.60110855,57.78752136,29.41469955
Sun Oct 29 18:00:10 EDT 2017,29-Oct-2017 18:00:10.536,-76.14628915,36.83468021,26.0,3.0,-31.799999237060547,96.2,0.15322891,9.11711979,2.9113493,-0.00527102,-,21.17647171,-0.02393763,-,-,60.79999924,52.77265549,1992,-,-104.33070374,36.83467865,-76.14628601,12.54901981,58.16034317,57.78752136,-
